score;completeness;rescuebot_action;rescuebot_location;ben_action;ben_location;world_nr;tick_nr
6;0.25;Idle;(16, 14);;(14, 20);1;1477
6;0.25;Idle;(16, 14);;(14, 20);1;1478
6;0.25;Idle;(16, 14);;(14, 20);1;1479
6;0.25;Idle;(16, 14);;(14, 20);1;1480
6;0.25;Idle;(16, 14);;(14, 20);1;1481
6;0.25;MoveSouth;(16, 14);;(14, 20);1;1482
6;0.25;MoveSouth;(16, 14);;(14, 20);1;1483
6;0.25;MoveSouth;(16, 14);;(14, 20);1;1484
6;0.25;MoveSouth;(16, 14);;(14, 20);1;1485
6;0.25;MoveSouth;(16, 14);CarryObject;(14, 20);1;1486
6;0.25;MoveSouth;(16, 14);;(14, 20);1;1487
6;0.25;MoveSouth;(16, 14);;(14, 20);1;1488
6;0.25;MoveSouth;(16, 14);CarryObject;(14, 20);1;1489
6;0.25;MoveSouth;(16, 15);CarryObject;(14, 20);1;1490
6;0.25;MoveSouthWest;(16, 15);CarryObject;(14, 20);1;1491
6;0.25;MoveSouthWest;(16, 15);CarryObject;(14, 20);1;1492
6;0.25;MoveSouthWest;(16, 15);CarryObject;(14, 20);1;1493
6;0.25;MoveSouthWest;(16, 15);CarryObject;(14, 20);1;1494
6;0.25;MoveSouthWest;(16, 15);;(14, 20);1;1495
6;0.25;MoveSouthWest;(16, 15);CarryObject;(14, 20);1;1496
6;0.25;MoveSouthWest;(16, 15);CarryObject;(14, 20);1;1497
6;0.25;MoveSouthWest;(16, 15);;(14, 20);1;1498
6;0.25;MoveSouthWest;(15, 16);MoveEast;(15, 20);1;1499
6;0.25;MoveSouth;(15, 16);;(15, 20);1;1500
6;0.25;MoveSouth;(15, 16);;(15, 20);1;1501
6;0.25;MoveSouth;(15, 16);;(15, 20);1;1502
6;0.25;MoveSouth;(15, 16);;(15, 20);1;1503
6;0.25;MoveSouth;(15, 16);;(15, 20);1;1504
6;0.25;MoveSouth;(15, 16);;(15, 20);1;1505
6;0.25;MoveSouth;(15, 16);MoveEast;(16, 20);1;1506
6;0.25;MoveSouth;(15, 16);;(16, 20);1;1507
6;0.25;MoveSouth;(15, 17);;(16, 20);1;1508
6;0.25;MoveSouth;(15, 17);MoveNorth;(16, 20);1;1509
6;0.25;MoveSouth;(15, 17);;(16, 20);1;1510
6;0.25;MoveSouth;(15, 17);;(16, 20);1;1511
6;0.25;MoveSouth;(15, 17);;(16, 20);1;1512
6;0.25;MoveSouth;(15, 17);;(16, 20);1;1513
6;0.25;MoveSouth;(15, 17);MoveWest;(15, 20);1;1514
6;0.25;MoveSouth;(15, 17);;(15, 20);1;1515
6;0.25;MoveSouth;(15, 17);;(15, 20);1;1516
6;0.25;MoveSouth;(15, 18);;(15, 20);1;1517
6;0.25;MoveSouth;(15, 18);;(15, 20);1;1518
6;0.25;MoveSouth;(15, 18);;(15, 20);1;1519
6;0.25;MoveSouth;(15, 18);;(15, 20);1;1520
6;0.25;MoveSouth;(15, 18);MoveNorth;(15, 19);1;1521
6;0.25;MoveSouth;(15, 18);MoveNorth;(15, 18);1;1522
6;0.25;MoveSouth;(15, 18);;(15, 18);1;1523
6;0.25;MoveSouth;(15, 18);MoveNorth;(15, 17);1;1524
6;0.25;MoveSouth;(15, 18);;(15, 17);1;1525
6;0.25;MoveSouth;(15, 19);MoveNorth;(15, 16);1;1526
6;0.25;MoveSouthWest;(15, 19);;(15, 16);1;1527
6;0.25;MoveSouthWest;(15, 19);;(15, 16);1;1528
6;0.25;MoveSouthWest;(15, 19);;(15, 16);1;1529
6;0.25;MoveSouthWest;(15, 19);MoveEast;(15, 16);1;1530
6;0.25;MoveSouthWest;(15, 19);;(15, 16);1;1531
6;0.25;MoveSouthWest;(15, 19);;(15, 16);1;1532
6;0.25;MoveSouthWest;(15, 19);;(15, 16);1;1533
6;0.25;MoveSouthWest;(15, 19);;(15, 16);1;1534
6;0.25;MoveSouthWest;(14, 20);;(15, 16);1;1535
6;0.25;MoveSouthEast;(14, 20);MoveEast;(15, 16);1;1536
6;0.25;MoveSouthEast;(14, 20);MoveSouth;(15, 17);1;1537
6;0.25;MoveSouthEast;(14, 20);MoveEast;(16, 17);1;1538
6;0.25;MoveSouthEast;(14, 20);;(16, 17);1;1539
6;0.25;MoveSouthEast;(14, 20);MoveSouth;(16, 17);1;1540
6;0.25;MoveSouthEast;(14, 20);MoveSouth;(16, 17);1;1541
6;0.25;MoveSouthEast;(14, 20);MoveSouth;(16, 17);1;1542
6;0.25;MoveSouthEast;(14, 20);MoveSouth;(16, 17);1;1543
6;0.25;MoveSouthEast;(15, 21);MoveSouth;(16, 17);1;1544
6;0.25;MoveNorthEast;(15, 21);MoveSouth;(16, 18);1;1545
6;0.25;MoveNorthEast;(15, 21);;(16, 18);1;1546
6;0.25;MoveNorthEast;(15, 21);;(16, 18);1;1547
6;0.25;MoveNorthEast;(15, 21);;(16, 18);1;1548
6;0.25;MoveNorthEast;(15, 21);;(16, 18);1;1549
6;0.25;MoveNorthEast;(15, 21);MoveEast;(17, 18);1;1550
6;0.25;MoveNorthEast;(15, 21);MoveEast;(18, 18);1;1551
6;0.25;MoveNorthEast;(15, 21);;(18, 18);1;1552
6;0.25;MoveNorthEast;(16, 20);MoveEast;(19, 18);1;1553
6;0.25;Idle;(16, 20);;(19, 18);1;1554
6;0.25;Idle;(16, 20);;(19, 18);1;1555
6;0.25;Idle;(16, 20);MoveEast;(20, 18);1;1556
6;0.25;Idle;(16, 20);MoveEast;(20, 18);1;1557
6;0.25;Idle;(16, 20);MoveEast;(20, 18);1;1558
6;0.25;Idle;(16, 20);MoveEast;(20, 18);1;1559
6;0.25;Idle;(16, 20);MoveEast;(20, 18);1;1560
6;0.25;Idle;(16, 20);MoveEast;(20, 18);1;1561
6;0.25;Idle;(16, 20);MoveEast;(21, 18);1;1562
6;0.25;Idle;(16, 20);MoveEast;(22, 18);1;1563
6;0.25;Idle;(16, 20);MoveEast;(23, 18);1;1564
6;0.25;Idle;(16, 20);;(23, 18);1;1565
6;0.25;Idle;(16, 20);;(23, 18);1;1566
6;0.25;Idle;(16, 20);;(23, 18);1;1567
6;0.25;Idle;(16, 20);;(23, 18);1;1568
6;0.25;Idle;(16, 20);;(23, 18);1;1569
6;0.25;Idle;(16, 20);;(23, 18);1;1570
6;0.25;Idle;(16, 20);;(23, 18);1;1571
6;0.25;Idle;(16, 20);MoveNorth;(23, 17);1;1572
6;0.25;Idle;(16, 20);MoveNorth;(23, 16);1;1573
6;0.25;Idle;(16, 20);;(23, 16);1;1574
6;0.25;Idle;(16, 20);;(23, 16);1;1575
6;0.25;Idle;(16, 20);MoveNorth;(23, 15);1;1576
6;0.25;Idle;(16, 20);MoveNorth;(23, 14);1;1577
6;0.25;Idle;(16, 20);;(23, 14);1;1578
6;0.25;Idle;(16, 20);MoveNorth;(23, 13);1;1579
6;0.25;MoveNorthWest;(16, 20);;(23, 13);1;1580
6;0.25;MoveNorthWest;(16, 20);MoveNorth;(23, 12);1;1581
6;0.25;MoveNorthWest;(16, 20);;(23, 12);1;1582
6;0.25;MoveNorthWest;(16, 20);;(23, 12);1;1583
6;0.25;MoveNorthWest;(16, 20);;(23, 12);1;1584
6;0.25;MoveNorthWest;(16, 20);;(23, 12);1;1585
6;0.25;MoveNorthWest;(16, 20);;(23, 12);1;1586
6;0.25;MoveNorthWest;(16, 20);;(23, 12);1;1587
6;0.25;MoveNorthWest;(15, 19);;(23, 12);1;1588
6;0.25;MoveNorthWest;(15, 19);;(23, 12);1;1589
6;0.25;MoveNorthWest;(15, 19);;(23, 12);1;1590
6;0.25;MoveNorthWest;(15, 19);;(23, 12);1;1591
6;0.25;MoveNorthWest;(15, 19);;(23, 12);1;1592
6;0.25;MoveNorthWest;(15, 19);MoveSouth;(23, 13);1;1593
6;0.25;MoveNorthWest;(15, 19);;(23, 13);1;1594
6;0.25;MoveNorthWest;(15, 19);;(23, 13);1;1595
6;0.25;MoveNorthWest;(15, 19);;(23, 13);1;1596
6;0.25;MoveNorthWest;(14, 18);;(23, 13);1;1597
6;0.25;MoveWest;(14, 18);;(23, 13);1;1598
6;0.25;MoveWest;(14, 18);;(23, 13);1;1599
6;0.25;MoveWest;(14, 18);;(23, 13);1;1600
6;0.25;MoveWest;(14, 18);;(23, 13);1;1601
6;0.25;MoveWest;(14, 18);;(23, 13);1;1602
6;0.25;MoveWest;(14, 18);;(23, 13);1;1603
6;0.25;MoveWest;(14, 18);;(23, 13);1;1604
6;0.25;MoveWest;(14, 18);;(23, 13);1;1605
6;0.25;MoveWest;(14, 18);;(23, 13);1;1606
6;0.25;MoveWest;(14, 18);;(23, 13);1;1607
6;0.25;MoveWest;(14, 18);;(23, 13);1;1608
6;0.25;MoveWest;(14, 18);;(23, 13);1;1609
6;0.25;MoveWest;(14, 18);;(23, 13);1;1610
6;0.25;MoveWest;(13, 18);;(23, 13);1;1611
6;0.25;MoveWest;(13, 18);;(23, 13);1;1612
6;0.25;MoveWest;(13, 18);;(23, 13);1;1613
6;0.25;MoveWest;(13, 18);;(23, 13);1;1614
6;0.25;MoveWest;(13, 18);;(23, 13);1;1615
6;0.25;MoveWest;(13, 18);;(23, 13);1;1616
6;0.25;MoveWest;(13, 18);;(23, 13);1;1617
6;0.25;MoveWest;(13, 18);;(23, 13);1;1618
6;0.25;MoveWest;(13, 18);;(23, 13);1;1619
6;0.25;MoveWest;(13, 18);;(23, 13);1;1620
6;0.25;MoveWest;(13, 18);;(23, 13);1;1621
6;0.25;MoveWest;(13, 18);;(23, 13);1;1622
6;0.25;MoveWest;(13, 18);;(23, 13);1;1623
6;0.25;MoveWest;(13, 18);;(23, 13);1;1624
6;0.25;MoveWest;(12, 18);;(23, 13);1;1625
6;0.25;MoveWest;(12, 18);;(23, 13);1;1626
6;0.25;MoveWest;(12, 18);;(23, 13);1;1627
6;0.25;MoveWest;(12, 18);;(23, 13);1;1628
6;0.25;MoveWest;(12, 18);;(23, 13);1;1629
6;0.25;MoveWest;(12, 18);;(23, 13);1;1630
6;0.25;MoveWest;(12, 18);;(23, 13);1;1631
6;0.25;MoveWest;(12, 18);;(23, 13);1;1632
6;0.25;MoveWest;(12, 18);;(23, 13);1;1633
6;0.25;MoveWest;(12, 18);;(23, 13);1;1634
6;0.25;MoveWest;(12, 18);;(23, 13);1;1635
6;0.25;MoveWest;(12, 18);;(23, 13);1;1636
6;0.25;MoveWest;(12, 18);;(23, 13);1;1637
6;0.25;MoveWest;(12, 18);;(23, 13);1;1638
6;0.25;MoveWest;(11, 18);;(23, 13);1;1639
6;0.25;MoveWest;(11, 18);;(23, 13);1;1640
9;0.375;MoveWest;(11, 18);Drop;(23, 13);1;1641
9;0.375;MoveWest;(11, 18);;(23, 13);1;1642
9;0.375;MoveWest;(11, 18);;(23, 13);1;1643
9;0.375;MoveWest;(11, 18);;(23, 13);1;1644
9;0.375;MoveWest;(11, 18);;(23, 13);1;1645
9;0.375;MoveWest;(11, 18);;(23, 13);1;1646
9;0.375;MoveWest;(11, 18);;(23, 13);1;1647
9;0.375;MoveWest;(11, 18);;(23, 13);1;1648
9;0.375;MoveWest;(11, 18);MoveWest;(22, 13);1;1649
9;0.375;MoveWest;(11, 18);;(22, 13);1;1650
9;0.375;MoveWest;(11, 18);;(22, 13);1;1651
9;0.375;MoveWest;(11, 18);MoveWest;(21, 13);1;1652
9;0.375;MoveWest;(10, 18);;(21, 13);1;1653
9;0.375;MoveWest;(10, 18);;(21, 13);1;1654
9;0.375;MoveWest;(10, 18);;(21, 13);1;1655
9;0.375;MoveWest;(10, 18);;(21, 13);1;1656
9;0.375;MoveWest;(10, 18);;(21, 13);1;1657
9;0.375;MoveWest;(10, 18);;(21, 13);1;1658
9;0.375;MoveWest;(10, 18);MoveWest;(20, 13);1;1659
9;0.375;MoveWest;(10, 18);;(20, 13);1;1660
9;0.375;MoveWest;(10, 18);;(20, 13);1;1661
9;0.375;MoveWest;(10, 18);;(20, 13);1;1662
9;0.375;MoveWest;(10, 18);;(20, 13);1;1663
9;0.375;MoveWest;(10, 18);MoveNorth;(20, 12);1;1664
9;0.375;MoveWest;(10, 18);MoveNorth;(20, 11);1;1665
9;0.375;MoveWest;(10, 18);;(20, 11);1;1666
9;0.375;MoveWest;(9, 18);MoveNorth;(20, 10);1;1667
9;0.375;RemoveObject;(9, 18);;(20, 10);1;1668
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 9);1;1669
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 8);1;1670
9;0.375;RemoveObject;(9, 18);;(20, 8);1;1671
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 7);1;1672
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 6);1;1673
9;0.375;RemoveObject;(9, 18);;(20, 6);1;1674
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1675
9;0.375;RemoveObject;(9, 18);;(20, 5);1;1676
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1677
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1678
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1679
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1680
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1681
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1682
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1683
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1684
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1685
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1686
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1687
9;0.375;RemoveObject;(9, 18);MoveNorth;(20, 5);1;1688
9;0.375;RemoveObject;(9, 18);MoveWest;(20, 5);1;1689
9;0.375;RemoveObject;(9, 18);MoveWest;(20, 5);1;1690
9;0.375;RemoveObject;(9, 18);MoveWest;(20, 5);1;1691
9;0.375;RemoveObject;(9, 18);MoveWest;(20, 5);1;1692
9;0.375;RemoveObject;(9, 18);MoveWest;(20, 5);1;1693
9;0.375;RemoveObject;(9, 18);MoveWest;(19, 5);1;1694
9;0.375;RemoveObject;(9, 18);MoveWest;(19, 5);1;1695
9;0.375;RemoveObject;(9, 18);MoveWest;(19, 5);1;1696
9;0.375;RemoveObject;(9, 18);MoveWest;(19, 5);1;1697
9;0.375;RemoveObject;(9, 18);MoveWest;(19, 5);1;1698
9;0.375;RemoveObject;(9, 18);MoveWest;(19, 5);1;1699
9;0.375;RemoveObject;(9, 18);MoveWest;(18, 5);1;1700
9;0.375;RemoveObject;(9, 18);MoveWest;(17, 5);1;1701
9;0.375;RemoveObject;(9, 18);;(17, 5);1;1702
9;0.375;RemoveObject;(9, 18);;(17, 5);1;1703
9;0.375;RemoveObject;(9, 18);;(17, 5);1;1704
9;0.375;RemoveObject;(9, 18);MoveWest;(16, 5);1;1705
9;0.375;RemoveObject;(9, 18);;(16, 5);1;1706
9;0.375;RemoveObject;(9, 18);MoveWest;(15, 5);1;1707
9;0.375;RemoveObject;(9, 18);;(15, 5);1;1708
9;0.375;RemoveObject;(9, 18);MoveWest;(14, 5);1;1709
9;0.375;RemoveObject;(9, 18);MoveWest;(13, 5);1;1710
9;0.375;RemoveObject;(9, 18);;(13, 5);1;1711
9;0.375;RemoveObject;(9, 18);MoveWest;(12, 5);1;1712
9;0.375;RemoveObject;(9, 18);;(12, 5);1;1713
9;0.375;RemoveObject;(9, 18);;(12, 5);1;1714
9;0.375;RemoveObject;(9, 18);;(12, 5);1;1715
9;0.375;RemoveObject;(9, 18);;(12, 5);1;1716
9;0.375;RemoveObject;(9, 18);MoveWest;(11, 5);1;1717
9;0.375;RemoveObject;(9, 18);;(11, 5);1;1718
9;0.375;RemoveObject;(9, 18);;(11, 5);1;1719
9;0.375;RemoveObject;(9, 18);;(11, 5);1;1720
9;0.375;RemoveObject;(9, 18);;(11, 5);1;1721
9;0.375;RemoveObject;(9, 18);;(11, 5);1;1722
9;0.375;RemoveObject;(9, 18);MoveWest;(10, 5);1;1723
9;0.375;RemoveObject;(9, 18);;(10, 5);1;1724
9;0.375;RemoveObject;(9, 18);;(10, 5);1;1725
9;0.375;RemoveObject;(9, 18);;(10, 5);1;1726
9;0.375;RemoveObject;(9, 18);;(10, 5);1;1727
9;0.375;RemoveObject;(9, 18);;(10, 5);1;1728
9;0.375;RemoveObject;(9, 18);;(10, 5);1;1729
9;0.375;RemoveObject;(9, 18);MoveWest;(10, 5);1;1730
9;0.375;RemoveObject;(9, 18);MoveWest;(10, 5);1;1731
9;0.375;RemoveObject;(9, 18);MoveWest;(10, 5);1;1732
9;0.375;RemoveObject;(9, 18);MoveWest;(10, 5);1;1733
9;0.375;RemoveObject;(9, 18);MoveWest;(10, 5);1;1734
9;0.375;RemoveObject;(9, 18);MoveWest;(9, 5);1;1735
9;0.375;RemoveObject;(9, 18);MoveNorth;(9, 5);1;1736
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1737
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1738
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1739
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1740
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1741
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1742
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1743
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1744
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1745
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1746
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1747
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1748
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1749
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1750
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1751
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1752
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1753
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1754
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1755
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1756
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1757
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1758
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1759
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1760
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1761
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1762
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1763
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1764
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1765
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1766
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1767
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1768
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1769
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1770
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1771
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1772
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1773
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1774
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1775
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1776
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1777
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1778
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1779
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1780
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1781
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1782
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1783
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1784
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1785
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1786
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1787
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1788
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1789
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1790
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1791
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1792
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1793
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1794
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1795
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1796
9;0.375;RemoveObject;(9, 18);;(9, 5);1;1797
9;0.375;RemoveObject;(9, 18);MoveWest;(8, 5);1;1798
9;0.375;RemoveObject;(9, 18);;(8, 5);1;1799
9;0.375;RemoveObject;(9, 18);MoveWest;(8, 5);1;1800
9;0.375;RemoveObject;(9, 18);MoveWest;(8, 5);1;1801
9;0.375;RemoveObject;(9, 18);MoveWest;(8, 5);1;1802
9;0.375;RemoveObject;(9, 18);MoveWest;(8, 5);1;1803
9;0.375;RemoveObject;(9, 18);MoveWest;(8, 5);1;1804
9;0.375;RemoveObject;(9, 18);MoveWest;(7, 5);1;1805
9;0.375;RemoveObject;(9, 18);MoveWest;(7, 5);1;1806
9;0.375;RemoveObject;(9, 18);MoveWest;(7, 5);1;1807
9;0.375;RemoveObject;(9, 18);MoveWest;(7, 5);1;1808
9;0.375;RemoveObject;(9, 18);MoveWest;(7, 5);1;1809
9;0.375;RemoveObject;(9, 18);MoveWest;(7, 5);1;1810
9;0.375;RemoveObject;(9, 18);MoveWest;(6, 5);1;1811
9;0.375;RemoveObject;(9, 18);MoveWest;(6, 5);1;1812
9;0.375;RemoveObject;(9, 18);MoveWest;(6, 5);1;1813
9;0.375;RemoveObject;(9, 18);MoveWest;(6, 5);1;1814
9;0.375;RemoveObject;(9, 18);MoveWest;(6, 5);1;1815
9;0.375;RemoveObject;(9, 18);MoveWest;(6, 5);1;1816
9;0.375;RemoveObject;(9, 18);MoveWest;(5, 5);1;1817
9;0.375;RemoveObject;(9, 18);MoveWest;(4, 5);1;1818
9;0.375;RemoveObject;(9, 18);MoveWest;(3, 5);1;1819
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1820
9;0.375;RemoveObject;(9, 18);MoveWest;(2, 5);1;1821
9;0.375;RemoveObject;(9, 18);;(2, 5);1;1822
9;0.375;RemoveObject;(9, 18);;(2, 5);1;1823
9;0.375;RemoveObject;(9, 18);MoveWest;(1, 5);1;1824
9;0.375;RemoveObject;(9, 18);;(1, 5);1;1825
9;0.375;RemoveObject;(9, 18);;(1, 5);1;1826
9;0.375;RemoveObject;(9, 18);;(1, 5);1;1827
9;0.375;RemoveObject;(9, 18);;(1, 5);1;1828
9;0.375;RemoveObject;(9, 18);;(1, 5);1;1829
9;0.375;RemoveObject;(9, 18);MoveEast;(2, 5);1;1830
9;0.375;RemoveObject;(9, 18);;(2, 5);1;1831
9;0.375;RemoveObject;(9, 18);MoveEast;(3, 5);1;1832
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1833
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1834
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1835
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1836
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1837
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1838
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1839
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1840
9;0.375;RemoveObject;(9, 18);MoveNorth;(3, 5);1;1841
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1842
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1843
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1844
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1845
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1846
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1847
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1848
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1849
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1850
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1851
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1852
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1853
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1854
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1855
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1856
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1857
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1858
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1859
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1860
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1861
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1862
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1863
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1864
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1865
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1866
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1867
9;0.375;RemoveObject;(9, 18);;(3, 5);1;1868
9;0.375;MoveWest;(9, 18);;(3, 5);1;1869
9;0.375;MoveWest;(9, 18);;(3, 5);1;1870
9;0.375;MoveWest;(9, 18);;(3, 5);1;1871
9;0.375;MoveWest;(9, 18);;(3, 5);1;1872
9;0.375;MoveWest;(9, 18);;(3, 5);1;1873
9;0.375;MoveWest;(9, 18);;(3, 5);1;1874
9;0.375;MoveWest;(9, 18);;(3, 5);1;1875
9;0.375;MoveWest;(9, 18);;(3, 5);1;1876
9;0.375;MoveWest;(8, 18);;(3, 5);1;1877
9;0.375;MoveWest;(8, 18);;(3, 5);1;1878
9;0.375;MoveWest;(8, 18);;(3, 5);1;1879
9;0.375;MoveWest;(8, 18);;(3, 5);1;1880
9;0.375;MoveWest;(8, 18);;(3, 5);1;1881
9;0.375;MoveWest;(8, 18);;(3, 5);1;1882
9;0.375;MoveWest;(8, 18);;(3, 5);1;1883
9;0.375;MoveWest;(8, 18);;(3, 5);1;1884
9;0.375;MoveWest;(8, 18);;(3, 5);1;1885
9;0.375;MoveWest;(7, 18);;(3, 5);1;1886
9;0.375;MoveWest;(7, 18);;(3, 5);1;1887
9;0.375;MoveWest;(7, 18);;(3, 5);1;1888
9;0.375;MoveWest;(7, 18);;(3, 5);1;1889
9;0.375;MoveWest;(7, 18);;(3, 5);1;1890
9;0.375;MoveWest;(7, 18);;(3, 5);1;1891
9;0.375;MoveWest;(7, 18);;(3, 5);1;1892
9;0.375;MoveWest;(7, 18);;(3, 5);1;1893
9;0.375;MoveWest;(7, 18);;(3, 5);1;1894
9;0.375;MoveWest;(6, 18);;(3, 5);1;1895
9;0.375;MoveWest;(6, 18);;(3, 5);1;1896
9;0.375;MoveWest;(6, 18);;(3, 5);1;1897
9;0.375;MoveWest;(6, 18);;(3, 5);1;1898
9;0.375;MoveWest;(6, 18);;(3, 5);1;1899
9;0.375;MoveWest;(6, 18);;(3, 5);1;1900
9;0.375;MoveWest;(6, 18);;(3, 5);1;1901
9;0.375;MoveWest;(6, 18);;(3, 5);1;1902
9;0.375;MoveWest;(6, 18);;(3, 5);1;1903
9;0.375;MoveWest;(5, 18);;(3, 5);1;1904
9;0.375;MoveWest;(5, 18);;(3, 5);1;1905
9;0.375;MoveWest;(5, 18);;(3, 5);1;1906
9;0.375;MoveWest;(5, 18);;(3, 5);1;1907
9;0.375;MoveWest;(5, 18);;(3, 5);1;1908
